SYMBOL;DESCRIPTION;IBKR SYMBOL;CURRENCY;PRODUCT;REGION;EXCHANGE *PRIMARY EXCHANGE;Classificação Econômica;inloco
DIAM;STAR DIAMOND CORP;DIAM;CAD;Stocks;CA;TSE*;Desenvolvido;1
DIG.H;DISTRICT MINES LTD;DIG.H;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DII.A;DOREL INDUSTRIES-CL A;DII.A;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DII.B;DOREL INDUSTRIES-CL B;DII.B;CAD;Stocks;CA;TSE*;Desenvolvido;1
DIR.R;DREAM INDUSTRIAL - SUB RCPTS;DIR.R;CAD;Stocks;CA;TSE*;Desenvolvido;1
DIR.UN;DREAM INDUSTRIAL REAL ESTATE;DIR.UN;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DIS;WALT DISNEY CO/THE-CDR;DIS;CAD;Stocks;CA;AEQLIT*;Desenvolvido;1
DIV;DIVERSIFIED ROYALTY CORP;DIV;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DKL;DECKLAR RESOURCES INC;DKL;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DLC;DLC HOLDINGS CORP;DLC;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DLCG;DOMINION LENDING CENTRES INC;DLCG;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DLP;DLP RESOURCES INC;DLP;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DLTA;DELTA RESOURCES LTD;DLTA;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DM;DATAMETREX AI LTD;DM;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DMC;DUNBAR METALS CORP;DMC;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DME;DESERT MOUNTAIN ENERGY CORP;DME;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
DMED;DIAGNAMED HOLDINGS CORP;DMED;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DMET;DENARIUS METALS CORP;DMET;CAD;Stocks;CA;AEQLIT*;Desenvolvido;1
DMGI;DMG BLOCKCHAIN SOLUTIONS INC;DMGI;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DMI;DIAMCOR MINING INC;DMI;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DML;DENISON MINES CORP;DML;CAD;Stocks;CA;TSE*;Desenvolvido;1
DMX;DISTRICT METALS CORP;DMX;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
DND;DYE & DURHAM LTD;DND;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DNG;DYNACOR GROUP INC;DNG;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DNO;DINERO VENTURES LTD;DNO;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
DNTL;DENTALCORP HOLDINGS LTD;DNTL;CAD;Stocks;CA;TSE*;Desenvolvido;1
DOCT;BEYOND MEDICAL TECHNOLOGIES;DOCT;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DOL;DOLLARAMA INC;DOL;CAD;Stocks;CA;TSE*;Desenvolvido;1
DOO;BRP INC/CA- SUB VOTING;DOO;CAD;Stocks;CA;TSE*;Desenvolvido;1
DOS;DIOS EXPLORATION INC;DOS;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DOSE;RAPID DOSE THERAPEUTICS CORP;DOSE;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DPM;DUNDEE PRECIOUS METALS INC;DPM;CAD;Stocks;CA;TSE*;Desenvolvido;1
DPRO;DRAGANFLY INC;DPRO;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DR;MEDICAL FACILITIES CORP;DR;CAD;Stocks;CA;TSE*;Desenvolvido;1
DRAX.P;DRAXOS CAPITAL CORP;DRAX.P;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
DRM;DREAM UNLIMITED-CL A SUB VOT;DRM;CAD;Stocks;CA;TSE*;Desenvolvido;1
DRR.UN;DREAM RESIDENTIAL REAL ESTAT;DRR.UN;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DRT;DIRTT ENVIRONMENTAL SOLUTION;DRT;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DRUG;BRIGHT MINDS BIOSCIENCES INC;DRUG;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DRX;ADF GROUP INC;DRX;CAD;Stocks;CA;TSE*;Desenvolvido;1
DRY;DRYDEN GOLD CORP;DRY;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
DS;DIVIDEND SELECT 15 CORP;DS;CAD;Stocks;CA;TSE*;Desenvolvido;1
DSAI;DEEPSPATIAL INC;DSAI;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DSG;DESCARTES SYSTEMS GRP/THE;DSG;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DST;DUNDEE SUSTAINABLE TECHNOLOG;DST;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DSV;DISCOVERY SILVER CORP;DSV;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DSY;DESTINY MEDIA TECHNOLOGIES;DSY;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
DTC;DEFENCE THERAPEUTICS INC;DTC;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DTEA;DAVIDSTEA INC;DTEA;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DTOL;D2L INC;DTOL;CAD;Stocks;CA;TSE*;Desenvolvido;1
DTR;DIAGNOSTEAR TECHNOLOGIES INC;DTR;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DTWO;D2 LITHIUM CORP;DTWO;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
DUR.P;DAURA CAPITAL CORP;DUR.P;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DV;DOLLY VARDEN SILVER LTD;DV;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
DVC.H;DEVIN ENERGY CORP;DVC.H;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
DVG.H;DIVERGENT ENERGY SERVICES CO;DVG.H;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DVN;DANAVATION TECHNOLOGIES CORP;DVN;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DVX.P;DRUMMOND VENTURES CORP;DVX.P;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DWS;DIAMOND ESTATES WINES & SPIR;DWS;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
DXI.H;DXI CAPITAL CORP;DXI.H;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DXT;DEXTERRA GROUP INC;DXT;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DXX.H;DXSTORM.COM INC;DXX.H;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DYA;DYNACERT INC;DYA;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
DYG;DYNASTY GOLD CORP;DYG;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
E;ENTERPRISE GROUP INC;E;CAD;Stocks;CA;TSE*;Desenvolvido;1
EAC;EARTH ALIVE CLEAN TECHNOLOGI;EAC;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
EAGL;EAGLEONE METALS CORP;EAGL;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EAGR;EAST SIDE GAMES GROUP INC;EAGR;CAD;Stocks;CA;TSE*;Desenvolvido;1
EAM;EAST AFRICA METALS INC;EAM;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EATS;EAT & BEYOND GLOBAL HOLDINGS;EATS;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EAU;ENGINEER GOLD MINES LTD;EAU;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EBCD.P;EUREKA CAPITAL CORP/CANADA;EBCD.P;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EBM;EASTWOOD BIO-MEDICAL CANADA;EBM;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ECAP.P;ENDURANCE CAPITAL CORP;ECAP.P;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
ECCF.P;ECC VENTURES 4 CORP;ECCF.P;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
ECCS.P;ECC VENTURES 6 CORP;ECCS.P;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ECCV.P;ECC VENTURES 5 CORP;ECCV.P;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ECM;ECOLOMONDO CORP;ECM;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
ECN;ECN CAPITAL CORP;ECN;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ECN.PR.C;ECN CAPITAL CORP;ECN.PR.C;CAD;Stocks;CA;TSE*;Desenvolvido;1
ECO;ECOSYNTHETIX INC;ECO;CAD;Stocks;CA;TSE*;Desenvolvido;1
ECOM;EMERGE COMMERCE LTD;ECOM;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ECOR;ECORA RESOURCES PLC;ECOR;CAD;Stocks;CA;TSE*;Desenvolvido;1
ECR;CARTIER RESOURCES INC;ECR;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ECU;ELEMENT 29 RESOURCES INC;ECU;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EDDY;EDISON LITHIUM CORP;EDDY;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EDG;ENDURANCE GOLD CORP;EDG;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EDGM;EDGEMONT GOLD CORP;EDGM;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EDM;EDM RESOURCES INC;EDM;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
EDR;ENDEAVOUR SILVER CORP;EDR;CAD;Stocks;CA;TSE*;Desenvolvido;1
EDT;SPECTRAL MEDICAL INC;EDT;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EDV;ENDEAVOUR MINING PLC;EDV;CAD;Stocks;CA;TSE*;Desenvolvido;1
EDW.H;EDGEWATER EXPLORATION LTD;EDW.H;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EDY;EDDY SMART HOME SOLUTIONS LT;EDY;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
EESH.P;ANEESH CAPITAL CORP;EESH.P;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
EFF;1844 RESOURCES INC;EFF;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
EFN;ELEMENT FLEET MANAGEMENT COR;EFN;CAD;Stocks;CA;TSE*;Desenvolvido;1
EFR;ENERGY FUELS INC;EFR;CAD;Stocks;CA;TSE*;Desenvolvido;1
EFR.WT;ENERGY FUELS WARRANT 2016-20.09.2021;EFR.WT;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EFV.H;EF ENERGYFUNDERS VENTURES IN;EFV.H;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
EFX;ENERFLEX LTD;EFX;CAD;Stocks;CA;TSE*;Desenvolvido;1
EGFV;EVOLUTION GLOBAL FRONTIER VE;EGFV;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EGLX;ENTHUSIAST GAMING HOLDINGS I;EGLX;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EGM;ENGOLD MINES LTD;EGM;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EGR;EGR EXPLORATION LTD;EGR;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EGT;EGUANA TECHNOLOGIES INC;EGT;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EIF;EXCHANGE INCOME CORP;EIF;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EIRE.P;MONAGHAN CAPITAL FUND LTD;EIRE.P;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
EIT.PR.A;CANOE EIT INCOME FUND;EIT.PR.A;CAD;Stocks;CA;TSE*;Desenvolvido;1
EIT.PR.B;CANOE EIT INCOME FUND;EIT.PR.B;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EIT.UN;CANOE EIT INCOME FUND;EIT.UN;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EKG;CARDIOCOMM SOLUTIONS INC;EKG;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
ELBM;ELECTRA BATTERY MATERIALS CO;ELBM;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ELC;ELYSEE DEVELOPMENT CORP;ELC;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ELD;ELDORADO GOLD CORP;ELD;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ELE;ELEMENTAL ALTUS ROYALTIES CO;ELE;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ELEC;ELECTRIC ROYALTIES LTD;ELEC;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
ELEF;SILVER ELEPHANT MINING CORP;ELEF;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ELEM;ELEMENT79 GOLD CORP;ELEM;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ELF;E-L FINANCIAL CORP LTD;ELF;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ELF.PR.F;E-L FINANCIAL CORP LTD 1ST PFD;ELF.PR.F;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ELF.PR.G;E-L FINANCIAL CORP LTD SER 2;ELF.PR.G;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ELF.PR.H;E-L FINANCIAL;ELF.PR.H;CAD;Stocks;CA;TSE*;Desenvolvido;1
ELL;EVERYBODY LOVES LANGUAGES CO;ELL;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
ELM;ELEMENT LIFESTYLE RETIREMENT;ELM;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ELO;ELORO RESOURCES LTD;ELO;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ELR;EASTERN PLATINUM LTD;ELR;CAD;Stocks;CA;TSE*;Desenvolvido;1
ELVA;ELECTROVAYA INC;ELVA;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ELVT.H;ELEVATION GOLD MINING CORP;ELVT.H;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ELXR.H;ELIXXER LTD;ELXR.H;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
ELY;ELECTRUM DISCOVERY CORP;ELY;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EMA;EMERA INC;EMA;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EMA.PR.A;EMERA INC;EMA.PR.A;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EMA.PR.B;EMERA INC;EMA.PR.B;CAD;Stocks;CA;TSE*;Desenvolvido;1
EMA.PR.C;EMERA INC;EMA.PR.C;CAD;Stocks;CA;TSE*;Desenvolvido;1
EMA.PR.E;EMERA INC;EMA.PR.E;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EMA.PR.F;EMERA INC;EMA.PR.F;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EMA.PR.H;EMERA INC;EMA.PR.H;CAD;Stocks;CA;TSE*;Desenvolvido;1
EMA.PR.J;EMERA INC;EMA.PR.J;CAD;Stocks;CA;TSE*;Desenvolvido;1
EMA.PR.L;EMERA INC;EMA.PR.L;CAD;Stocks;CA;TSE*;Desenvolvido;1
EMER;EMERGIA INC;EMER;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EMET;CANAMERA ENERGY METALS CORP;EMET;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EML;ELECTRIC METALS USA LTD;EML;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
EMM;GIYANI METALS CORP;EMM;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
EMN;EURO MANGANESE INC;EMN;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EMNT;EMINENT GOLD CORP;EMNT;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
EMO;EMERITA RESOURCES CORP;EMO;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EMP.A;EMPIRE CO LTD 'A';EMP.A;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EMPH;EMPATHO HOLDINGS INC;EMPH;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EMPR;EMPRESS ROYALTY CORP;EMPR;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EMPS;EMP METALS CORP;EMPS;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EMR;EMERGENT METALS CORP;EMR;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
EMRG;EMERGENCE GLOBAL ENTERPRISES;EMRG;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EMX;EMX ROYALTY CORP;EMX;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ENA;ENABLENCE TECHNOLOGIES INC;ENA;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ENB;ENBRIDGE INC;ENB;CAD;Stocks;CA;TSE*;Desenvolvido;1
ENB.PF.A;ENBRIDGE INC;ENB.PF.A;CAD;Stocks;CA;TSE*;Desenvolvido;1
ENB.PF.C;ENBRIDGE INC;ENB.PF.C;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ENB.PF.E;ENBRIDGE INC;ENB.PF.E;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ENB.PF.G;ENBRIDGE INC;ENB.PF.G;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ENB.PF.K;ENBRIDGE INC;ENB.PF.K;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ENB.PR.A;ENBRIDGE INC 5.5% CUM RED PREF;ENB.PR.A;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ENB.PR.B;ENBRIDGE INC;ENB.PR.B;CAD;Stocks;CA;TSE*;Desenvolvido;1
ENB.PR.D;ENBRIDGE INC;ENB.PR.D;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ENB.PR.F;ENBRIDGE INC;ENB.PR.F;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ENB.PR.G;ENBRIDGE INC;ENB.PR.G;CAD;Stocks;CA;TSE*;Desenvolvido;1
ENB.PR.H;ENBRIDGE INC;ENB.PR.H;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ENB.PR.I;ENBRIDGE INC;ENB.PR.I;CAD;Stocks;CA;TSE*;Desenvolvido;1
ENB.PR.J;ENBRIDGE INC;ENB.PR.J;CAD;Stocks;CA;TSE*;Desenvolvido;1
ENB.PR.N;ENBRIDGE INC;ENB.PR.N;CAD;Stocks;CA;TSE*;Desenvolvido;1
ENB.PR.P;ENBRIDGE INC;ENB.PR.P;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ENB.PR.T;ENBRIDGE INC;ENB.PR.T;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ENB.PR.Y;ENBRIDGE INC;ENB.PR.Y;CAD;Stocks;CA;TSE*;Desenvolvido;1
ENB.PR.Z;ENBRIDGE INC;ENB.PR.Z;CAD;Stocks;CA;TSE*;Desenvolvido;1
ENBI;ENTHEON BIOMEDICAL CORP;ENBI;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ENDR;ENDURO METALS CORP;ENDR;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
ENEV;ENEREV5 METALS INC;ENEV;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
ENGH;ENGHOUSE SYSTEMS LTD;ENGH;CAD;Stocks;CA;TSE*;Desenvolvido;1
ENI.UN;ENERGY INCOME FUND;ENI.UN;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ENRG;NEW ENERGY METALS CORP;ENRG;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ENRT;ENERTOPIA CORP;ENRT;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ENS;E SPLIT CORP - A;ENS;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ENS.PR.A;E SPLIT CORP;ENS.PR.A;CAD;Stocks;CA;TSE*;Desenvolvido;1
ENTG;ENTOURAGE HEALTH CORP;ENTG;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ENW;ENWAVE CORPORATION;ENW;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EOG;ECO ATLANTIC OIL & GAS LTD;EOG;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EOM;ECO ORO MINERALS CORP;EOM;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EON;EON LITHIUM CORP;EON;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EONX;EONX TECHNOLOGIES INC;EONX;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EOX;EUROMAX RESOURCES LTD;EOX;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EP;EMPIRE METALS CORP;EP;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
EPF;EVERYDAY PEOPLE FINANCIAL CO;EPF;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
EPIC;1CM INC;EPIC;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EPL;EAGLE PLAINS RESOURCES LTD;EPL;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EPO.H;ENCANTO POTASH CORP;EPO.H;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
EPR;E-POWER RESOURCES INC;EPR;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EPRX;EUPRAXIA PHARMACEUTICALS INC;EPRX;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EPY;EPLAY DIGITAL INC;EPY;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EQ;EQ INC;EQ;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EQB;EQB INC;EQB;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EQTY;EQUITY METALS CORP;EQTY;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
EQX;EQUINOX GOLD CORP;EQX;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ER;EAGLE ROYALTIES LTD.;ER;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ERA;ELCORA ADVANCED MATERIALS CO;ERA;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ERC;EROS RESOURCES CORP;ERC;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ERD;ERDENE RESOURCE DEVELOPMENT;ERD;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ERE.UN;EUROPEAN RESIDENTIAL REAL ES;ERE.UN;CAD;Stocks;CA;TSE*;Desenvolvido;1
ERKA;EUREKA LITHIUM CORP;ERKA;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ERO;ERO COPPER CORP;ERO;CAD;Stocks;CA;TSE*;Desenvolvido;1
ERTH;REPLENISH NUTRIENTS HOLDING;ERTH;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ESAU;ESGOLD CORP;ESAU;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ESE;ESE ENTERTAINMENT INC;ESE;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ESI;ENSIGN ENERGY SERVICES INC;ESI;CAD;Stocks;CA;TSE*;Desenvolvido;1
ESK;ESKAY MINING CORP;ESK;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
ESM;EURO SUN MINING INC;ESM;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ESMI;ENYO STRATEGIC MNG INC F*+;ESMI;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ESP;BROMPTON ENERGY SPLIT CORP;ESP;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ESP.PR.A;BROMPTON ENERGY SPLIT CORP;ESP.PR.A;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ESPN;HISPANIA RESOURCES INC;ESPN;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ESTW.H;EASTOWER WIRELESS INC;ESTW.H;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ET;EVERTZ TECHNOLOGIES LTD;ET;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ETF;EASTFIELD RESOURCES LTD.;ETF;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ETG;ENTREE RESOURCES LTD;ETG;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ETI;ENVIROMETAL TECHNOLOGIES INC;ETI;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ETL;E3 LITHIUM LTD;ETL;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
ETR;ETRUSCUS RESOURCES CORP;ETR;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
ETU;E2GOLD INC;ETU;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
EU;ENCORE ENERGY CORP;EU;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EVER;EVERGOLD CORP;EVER;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EVGN;EVERGEN INFRASTRUCTURE CORP;EVGN;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
EVM;EV MINERALS CORP;EVM;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EVMT;EVOME MEDICAL TECHNOLOGIES I;EVMT;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
EVNI;EV NICKEL INC;EVNI;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EVOC.P;EVOCATI CAPITAL RESOURCES IN;EVOC.P;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
EVT;ECONOMIC INVESTMNT TRUST LTD;EVT;CAD;Stocks;CA;TSE*;Desenvolvido;1
EVX;EUROPEAN ELECTRIC METALS INC;EVX;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EW;EAST WEST PETROLEUM CORP;EW;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
EWG;EAT WELL INVESTMENT GROUP IN;EWG;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EWK;EARTHWORKS INDUSTRIES INC.;EWK;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EWS;ENVIRONMENTAL WASTE INTERNATIONAL INC.;EWS;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EXE;EXTENDICARE INC;EXE;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EXG;EXGEN RESOURCES INC;EXG;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
EXN;EXCELLON RESOURCES INC;EXN;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
EXRO;EXRO TECHNOLOGIES INC;EXRO;CAD;Stocks;CA;TSE*;Desenvolvido;1
F;FORD MOTOR CO;F;CAD;Stocks;CA;AEQLIT*;Desenvolvido;1
FA;FOUNTAIN ASSET CORP;FA;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
FABL;FABLED COPPER CORP;FABL;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
FAIR;FAIRCHILD GOLD CORP;FAIR;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
FAN;FIRST ATLANTIC NICKEL CORP;FAN;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
FAP;ABRDN ASIA-PACIFIC INCOME FU;FAP;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
FAR;FORACO INTERNATIONAL SA;FAR;CAD;Stocks;CA;TSE*;Desenvolvido;1
FARM;DEVERON CORP;FARM;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
FAS;FIRST ANDES SILVER LTD;FAS;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
FAT;FOREMOST CLEAN ENERGY LTD;FAT;CAD;Stocks;CA;AEQLIT;Desenvolvido;1
FBF;FAB-FORM INDUSTRIES LTD;FBF;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
FBR.H;FIBRE-CROWN MANUFACTURING;FBR.H;CAD;Stocks;CA;VENTURE*;Desenvolvido;1
